Camera Matrix,272.63012805394413,0.0,326.16187675746085,0.0,272.2499953666754,223.24994841747773,0.0,0.0,1.0
Distortion Coefficients,-0.010316055070401791,-0.0392804258061155,-0.0005584022812146414,0.0004580923371203054,0.011710195812746977
Rotation Vector 1,-0.8948103587240517,-0.39480844798191295,1.3206505160071396
Translation Vector 1,-0.1243521890482919,1.2814105542661274,17.154649200883398
Rotation Vector 2,0.3873058571834766,0.32279615788474514,1.660845512932093
Translation Vector 2,6.346738113731786,-6.388314873077811,10.250713700815012
Rotation Vector 3,0.8072891919482195,1.3471889469074143,1.4041532759508744
Translation Vector 3,19.82369491738991,0.8827499250049341,25.124364797023723
Rotation Vector 4,0.5372760497343352,0.4244643294943178,1.5103098332769593
Translation Vector 4,4.671894004046136,1.6987821860723422,7.786203855810586
Rotation Vector 5,0.5402186554679229,0.4330734204332748,1.495438500559752
Translation Vector 5,4.731593654209898,1.7248436357107646,10.43050431304245
Rotation Vector 6,0.6994445924386592,0.2844587423476342,1.4209017763393634
Translation Vector 6,13.427589016515995,-5.890882202231067,13.637109373627295
Rotation Vector 7,-0.5005069279909728,0.062093168323403544,1.5089135474748356
Translation Vector 7,2.0442645777746966,1.3861042997821247,17.115018897935187
Rotation Vector 8,0.4322054441371897,-0.01564345617705348,1.5178507198586348
Translation Vector 8,12.866106702577856,-5.855065135237434,17.280781979971792
Rotation Vector 9,0.580425596804885,0.3204171963878551,1.567306541897724
Translation Vector 9,15.739659512334052,-6.097611197986958,16.93612698320803
Rotation Vector 10,-0.49042708783832634,-0.6390148543458236,1.5463595805850976
Translation Vector 10,1.7247275489112606,1.7402566993584998,15.642317004134158
Rotation Vector 11,-0.3885540658650545,0.3794385469394992,1.5499297596733324
Translation Vector 11,4.277370802026229,1.52274250763636,15.293643213525852
Rotation Vector 12,0.5516376937559396,0.47308782416274325,1.4925376999414655
Translation Vector 12,5.414162202995535,-2.430005446846085,7.351239798813034
Rotation Vector 13,0.11127091638410627,0.6123763718481808,1.7006185165748497
Translation Vector 13,8.377641190296272,1.3736384812443945,10.475365902956142
Rotation Vector 14,-0.024372407218262223,-0.6623517874959108,1.628048287468294
Translation Vector 14,2.790096436229044,-5.634134221965318,16.306093991605145
Rotation Vector 15,0.2927734115676321,0.04931303209042724,1.6334232186322921
Translation Vector 15,6.0563609307636534,1.7709662603457896,17.930247692066658
Rotation Vector 16,-0.09919009506803178,-0.2392905108981476,1.6912333498744867
Translation Vector 16,-0.07232745405533385,-6.314726575968175,14.559075605792993
Rotation Vector 17,0.10463670366311818,-0.010545112332999818,1.587878360863483
Translation Vector 17,6.653191633367363,-2.2223183626082426,19.10454618756212
Rotation Vector 18,-0.04089974475650536,-0.3453948787039555,1.5992006614132108
Translation Vector 18,6.858308639974579,-6.165902929459446,13.57482428904161
Rotation Vector 19,-0.6635719792903582,-1.0689767211451717,1.5697908341980669
Translation Vector 19,-6.576295672968114,-6.046844159173557,18.952512189137774
Rotation Vector 20,-0.3231908104513429,-0.39199258403697,1.5642387607089792
Translation Vector 20,2.924272994576283,-6.419772184588989,14.153369985426792
Rotation Vector 21,0.3571688498166336,0.18856422459932842,1.6297038063235516
Translation Vector 21,8.783784534681466,1.714905226018655,10.58915818897146
Rotation Vector 22,-0.4940086422999145,-0.15597813919807998,1.3848032288883725
Translation Vector 22,2.9335924856467637,0.2833306115415613,18.248317256395485
Rotation Vector 23,-0.08010510021074761,-0.7385133627216782,1.6313214820139204
Translation Vector 23,4.243603880891874,-1.6718922872655262,10.022278514339945
Rotation Vector 24,0.4359930759969229,0.3279079629614808,1.524400166276185
Translation Vector 24,6.561381627546828,-6.352164374519531,10.614323177847814
Rotation Vector 25,0.11952097164239726,0.5919247593158425,1.4831158373736704
Translation Vector 25,9.004153545764293,0.2902284243115752,10.590045237849562
Rotation Vector 26,0.3323397572234289,0.2458118093815906,1.5414829601462987
Translation Vector 26,8.584433970336134,-6.419499995743115,7.988116452538308
Rotation Vector 27,0.07204960069949892,0.8845000687226949,1.6454800600048693
Translation Vector 27,6.843796608156897,1.5634585372624406,10.92458555632946
Rotation Vector 28,0.11902889360665174,0.02446030016323925,1.570471234223311
Translation Vector 28,4.160184468134999,-6.418055886386995,12.373239101094217
Rotation Vector 29,0.673408958014207,0.04554936627781869,1.4188873536997655
Translation Vector 29,6.673560248708023,-1.6656305444560033,7.701920220425448
Rotation Vector 30,-0.15188853729484497,-0.24256948236583586,1.5783404313313474
Translation Vector 30,4.454830810867782,-2.420703359327797,10.998512664869962
Rotation Vector 31,0.331145519514452,-0.3230320451285914,1.5573674163402496
Translation Vector 31,5.748127238658426,-1.6759614409051176,7.561412574511275
Rotation Vector 32,0.10323286144357398,-0.024200001099896742,1.5789538586521268
Translation Vector 32,5.1896950420367975,1.7456683370095267,10.598623834182549
